ISIN_code,company,parent_market,market_cap,total_liabilities,revenue,net_income_margin,mcap_margin,debt_ratio
JP3048110005,NOMURA RLST.MASTER FUND,Diversified REITs,5716.623603306094,4686.428397133164,648.1381901972572,0.3125130953592388,0.49947393532594064,0.45048591480031863
JP3102000001,AISIN SEIKI,Auto Parts,12794.490737588114,13401.71897050311,35988.25795516935,0.03451110310519559,0.01938118308973896,0.5115900017537164
JP3105220002,SEVEN BANK,Banks,3507.8266468677484,6587.679056068453,1175.2854412013453,0.19881299488747117,0.16279109300778602,0.6525358164229927
JP3108600002,ACOM,Consumer Finance,5742.159281012316,8358.342334967063,2425.724888461693,0.30609231963152594,0.14708918378963584,0.5927691484035561
JP3111200006,ASAHI KASEI,Other Chemicals,17091.172041571353,9361.70353871604,18801.990971489737,0.08359842440099712,0.049564782512715615,0.35390116701309987
JP3112000009,AGC,Building Mat.& Fix.,8799.341922347525,7957.390092443285,12720.691845714136,0.04747562823543157,0.03775172492820844,0.47487720669038963
JP3116000005,ASAHI GROUP HOLDINGS,Brewers,23549.309427104283,18971.417451510024,18121.284021800835,0.06786887658716184,0.07090867569624985,0.4461687004003605
JP3117700009,MEBUKI FINANCIAL GROUP,Banks,3727.827084897312,132621.34082677102,2346.9530016847266,0.1692394007995414,0.08651228124963464,0.9726597005174807
JP3118000003,ASICS,"Clothing, footwear and accessories",3145.735045160005,1237.3181429297845,3478.0748407795095,0.032512970330054104,0.0493309058566149,0.2822959452766826
JP3119600009,AJINOMOTO,Food Products,10302.980146913016,5659.936944533021,10589.58483878798,0.05293568346627584,0.05302918555357622,0.3545678344446192
JP3122800000,AMADA HOLDINGS,Industrial Machinery,3464.6176952889305,934.3482931874203,2450.148275911999,0.09316145934903468,0.07713338505291006,0.2124017997945572
JP3126340003,ALFRESA HOLDINGS,Pharmaceuticals,5297.605456282409,7488.2258666725065,22422.500650137412,0.01214521433068194,0.012887687736543326,0.5856659357947726
JP3126400005,ALPS ELECTRIC,Electrical Equipment,5230.926788652282,2006.1310137351218,7902.233811900841,0.05533443843803141,0.03607220872829659,0.2772025688496404
JP3131090007,IIDA GROUP HOLDINGS,"Real Estate Hold, Dev",5621.3445849935,4396.151972459184,12294.446749413242,0.05223824283366096,0.024938314093381726,0.438847365431695
JP3131400008,AEON FINANCIAL SERVICE,Consumer Finance,4382.080913244609,32690.51610951633,3694.448585932392,0.09660616534535316,0.06464251750944079,0.8817973040692507
JP3131430005,AEON MALL,"Real Estate Hold, Dev",3807.3323391053345,5635.3480843245725,2643.7171334323807,0.10637991245716444,0.07858071347561063,0.5967953834741364
JP3134800006,IHI,Divers. Industrials,5092.615061935223,11208.07990618785,14641.657261958275,0.005808579332996839,0.021071071092294186,0.687582948340907
JP3137200006,ISUZU MOTORS,"Comm. Vehicles,Trucks",10493.38152293878,7714.3860036457,19061.093895135695,0.05115373683602628,0.030002340744390288,0.4236865388566837
JP3142500002,IDEMITSU KOSAN,Exploration and production,8659.767119547603,17075.106497100347,34347.19803191729,0.04743548743064521,0.014947127889990251,0.6635006937067071
JP3143600009,ITOCHU,Divers. Industrials,28098.341582898276,46975.23296610169,50729.24587019284,0.07280783860243936,0.03018024267545543,0.6257226094308498
JP3152740001,ABC-MART,"Clothing, footwear and accessories",4413.755728190787,294.09502678495625,2333.3098217323304,0.11724107424985071,0.10319505704021671,0.06246906329265562
JP3160400002,EISAI,Pharmaceuticals,27793.94024692867,2953.734751891363,5524.494065042926,0.09299836276531044,0.29444474981488905,0.09606367805060757
JP3160670000,AIR WATER,Specialty Chemicals,3437.1825078146844,3001.6787700877917,6937.762622830295,0.033519374467377135,0.027030230085108575,0.4661816182294921
JP3162600005,SMC,Industrial Machinery,22286.037518493562,1408.7195256315747,5441.459051704117,0.23215548159731664,0.2232503026178519,0.05945279468399747
JP3162770006,SG HOLDINGS,Transport - Delivery,6445.144347068152,2852.1804974430634,8090.671055661318,0.030681738672174604,0.04345377821045063,0.30677431897271845
JP3164720009,RENESAS ELECTRONICS,Semiconductors,14887.045529253352,4776.974307085641,6781.853994282858,0.1092860035646166,0.13184300950559735,0.2429296932592501
JP3164800009,NOK,Auto Parts,3132.1741120223064,2525.5255233251814,6266.294731992464,0.03842453661516224,0.02725189628740415,0.4463873457591333
JP3165000005,SOMPO HOLDINGS,Prop. & Casualty Ins.,16087.868606418411,94813.85382775265,34434.66164457608,0.037498574104117596,0.02548229642070008,0.8549358093516732
JP3165650007,NTT DOCOMO INC,Mobile Telecom.,92604.43022891661,14250.56582503953,43910.33185285858,0.15656185009200585,0.11500422537169634,0.13336358945578683
JP3165700000,NTT DATA,Computer Services,15513.942500426114,11679.47850375792,19492.03880941933,0.027587182374488844,0.04345032610598343,0.4294964764440963
JP3173400007,OBIC,Computer Services,7929.043336106135,177.2252404854025,539.9836288694474,0.3811401948755712,0.8005746753952198,0.021862739781059765
JP3174410005,OJI HOLDINGS,Paper,5857.745429525334,9928.798263444673,13680.131292156912,0.024462828779307402,0.023364171961005244,0.6289406000799352
JP3180400008,OSAKA GAS,Gas Distribution,8169.458608498227,7776.592990290998,10402.373464217999,0.051927214792271,0.04284339179239272,0.4876814139295442
JP3183200009,JAPAN EXCHANGE GROUP,Investment Services,9226.379133804257,356549.91707930004,1113.8490288794662,0.4185798921967137,0.4517943952152191,0.9747758965539176
JP3188200004,OTSUKA,Computer Services,7008.5252364616745,1429.0668001106005,6007.460089623018,0.04580859866523925,0.06363780427421627,0.16936903252923224
JP3188220002,OTSUKA HOLDINGS,Pharmaceuticals,24172.103848829614,5661.179458912209,10777.384669734547,0.09097758501006514,0.12229431424369686,0.1897605235238428
JP3190000004,OBAYASHI,Heavy Construction,7145.250774609559,11907.15041551556,17498.68640495353,0.04890429268630124,0.02227141959501791,0.624968490674396
JP3196000008,ODAKYU ELECTRIC RY.,Travel & Tourism,7170.228348930332,8044.395472848761,4830.367176755809,0.05607296291453147,0.0809633957283098,0.5287278586101845
JP3197600004,ONO PHARM.,Pharmaceuticals,12195.577265987586,717.1667668187545,2410.6355353508575,0.19248657252015883,0.27571367323323837,0.055539455052830616
JP3197800000,OMRON,Consumer Electronics,9448.249707739453,1789.1413966007515,7917.563051554545,0.07364100197327557,0.06506111199325067,0.15921323552668143
JP3198900007,ORIENTAL LAND,Recreational products and services,36127.83373709802,1566.9790422991275,4412.568045021398,0.16989477761008756,0.4464771717051623,0.04157015055279943
JP3200450009,ORIX,Specialty Finance,20731.89583318854,74555.63698298456,26356.562602018592,0.10967792349743449,0.042885640268504374,0.7824280341775234
JP3201200007,OLYMPUS,Medical Equipment,12670.55262086827,4652.186306613917,7241.011524265384,0.07289728053316173,0.0955938125351703,0.2685595116389657
JP3205800000,KAO,Personal Products,35051.84957509949,4929.044750947173,12945.713255955261,0.0990196284079186,0.14769452461780413,0.12328500485132995
JP3206000006,KAKAKU.COM,Spec.Consumer Service,4569.378451144273,57.26924037718266,430.70600686951184,0.33662061529679965,0.5786448246504694,0.012378128657198425
JP3209000003,CASIO COMPUTER,Consumer Electronics,4099.249783558288,1320.2199947590832,2822.476668663399,0.05743472174850954,0.07913606798998536,0.24360685616167105
JP3210200006,KAJIMA,Heavy Construction,7910.645506961201,12509.159892212225,16853.943833248803,0.06951111565855136,0.025615787942335645,0.6125993684895049
JP3215800008,KANEKA,Specialty Chemicals,2896.0572148269293,2335.8105165506468,4817.189082957955,0.03745051530637303,0.03276430352595573,0.44645825094963104
JP3219000001,KAMIGUMI,Transport Services,2595.0044991700247,497.20451481030074,2163.447629419888,0.06674049821893362,0.06541600814114924,0.16079266070384216
JP3220580009,CALBEE,Food Products,4723.209368491839,388.07082473608665,2316.1652773827923,0.06910698094565114,0.11123644221007885,0.07592438881559502
JP3224200000,KAWASAKI HEAVY INDUSTRY,"Comm. Vehicles,Trucks",4620.45959784418,10426.106565902093,14493.512145241075,0.018413591583242475,0.017377452198949078,0.6929226544075633
JP3228600007,KANSAI ELECTRIC PWR.,Power generation,12943.083316142416,44618.23214522137,28850.287981918053,0.05530341479176427,0.02783392712424764,0.7751426767716931
JP3229400001,KANSAI PAINT,Specialty Chemicals,5385.443096122332,2090.711092235758,3700.8657957363253,0.04415852020036541,0.07934568313834137,0.27965061173984684
JP3236200006,KEYENCE,Consumer Electronics,63210.78943611273,570.5716109071151,4847.767273708158,0.4009298807571198,0.7111181478499184,0.008945742165747884
JP3240400006,KIKKOMAN,Food Products,8933.276943568157,994.0692719455991,3964.4071099897383,0.05553381473902304,0.12286770614318096,0.10013444181005171
JP3242800005,CANON,Elec. Office Equip.,40717.56827488004,18271.121072991817,35462.57548076988,0.05946113177267041,0.062606115614484,0.30973939707733117
JP3246400000,KYUSHU ELEC.POWER,Power generation,5154.3785032584,33753.65997713451,18048.360471026142,0.048575791118661914,0.01778208352973487,0.8675240720280498
JP3247010006,KYUSHU RAILWAY,Travel & Tourism,4557.0414289395785,2347.822468011534,3805.766712239834,0.13436591673152246,0.07173655319701991,0.3400244382873688
JP3249600002,KYOCERA,Electrical Equipment,20214.406708138984,6010.892915007909,14519.263231271507,0.05751236882892229,0.08394841917523331,0.22920206828457332
JP3251200006,BANK OF KYOTO,Banks,3299.536588645179,70678.47024429943,943.5403538586631,0.1737649259492534,0.19073409903413657,0.955398411907797
JP3256000005,KYOWA HAKKO KIRIN,Pharmaceuticals,10825.570532731339,603.3048640281545,3071.49946186513,0.12177386464768185,0.19223666477507845,0.0527877715946762
JP3258000003,KIRIN HOLDINGS,Brewers,22951.2282149382,9327.57013148764,16199.123089357337,0.13079325297024255,0.07758051283410937,0.28896893965448567
JP3260800002,KINTETSU GROUP HDG.,Travel & Tourism,7124.1995065618685,13392.26254507034,11257.711942343078,0.024296367030098492,0.03451957025287051,0.6527569183890993
JP3266400005,KUBOTA,"Comm. Vehicles,Trucks",19148.556528665744,12763.829320894467,15223.950023088591,0.07812679271141418,0.06858946952538426,0.39996474663677856
JP3268950007,MEDIPAL HOLDINGS,Pharmaceuticals,4711.107337186283,8729.620122573571,26922.27871347229,0.009497159792966565,0.00954340805295102,0.6494901521297228
JP3269600007,KURARAY,Other Chemicals,4611.539734964438,1777.5465539858326,4506.181565336358,0.10367895824887453,0.05580106236601382,0.2782160818613524
JP3270000007,KURITA WATER IND.,Industrial Machinery,3076.7847988382205,575.534814522638,1882.0460277033158,0.06794316890891329,0.08917565750457437,0.15758062695751643
JP3271400008,CREDIT SAISON,Consumer Finance,2636.0299936443616,19571.897529104805,3359.768672608981,0.10543225369727688,0.042823474638143164,0.8813022966260995
JP3277800003,KEIO,Travel & Tourism,5799.888711900308,4295.649302284524,3681.6895592379988,0.05068305331672647,0.08593140918430761,0.42549978973373
JP3278600006,KEISEI ELEC.RAILWAY,Travel & Tourism,5376.053251444315,3928.3692973495845,2160.1528611882377,0.14553948634349845,0.13557901995883115,0.42220452443432993
JP3279400000,KEIHAN HOLDINGS,Travel & Tourism,3795.386968399203,4076.1560529455974,2661.7105824050514,0.07493665205194747,0.07775000571807236,0.5178344375292779
JP3280200001,KEIKYU,Travel & Tourism,4051.9382825320367,5070.6600580546,2906.404647418929,0.05163917289212062,0.07649279967255368,0.5558350668027467
JP3283650004,KOSE,Personal Products,12370.62590326973,581.5231659356463,2793.2917781193287,0.10124807606696867,0.24164929712971403,0.04489781292884109
JP3284600008,KOITO MANUFACTURING,Auto Parts,9971.319866643516,2362.5896877648024,7815.240181040319,0.0985109813290276,0.06956198528750455,0.19155237658771207
JP3289800009,KOBE STEEL,Iron & Steel,3170.418880856855,13502.595667858897,17319.183711003992,0.03773535366560513,0.011181907757233878,0.8098472911666079
JP3292200007,JTEKT,Auto Parts,4395.308942608531,5047.714175882617,13268.36359350035,0.03457364249641504,0.018058852359971223,0.5345442992719439
JP3293200006,COCA-COLA BOTTLERS JAPAN HOLDINGS,Soft Drinks,7644.469357251213,2207.580878535311,7584.643611717169,0.029036271242194708,0.05500592895314909,0.22407324624843145
JP3294460005,INPEX,Exploration and production,14634.538016843166,9377.40093077839,8596.268662085795,0.043585334612151666,0.09333239312819372,0.3905307668503482
JP3300200007,KONAMI HOLDINGS,Toys,6649.341647130751,692.0129493236301,2204.9675839111587,0.12787836539806888,0.16461180128371794,0.09426229726838808
JP3300600008,KONICA MINOLTA,Elec. Office Equip.,4286.234000259102,3677.9855151903516,9494.42444029113,0.03136154481738409,0.02461818249428848,0.46181367904985327
JP3301100008,KOBAYASHI PHARMACEUTICAL,Pharmaceuticals,6982.137716746081,560.4542735705203,1362.5310852774485,0.10150720597847361,0.2794974590980768,0.07430526194311554
JP3304200003,KOMATSU,"Comm. Vehicles,Trucks",26286.248429353065,8392.813541612972,23026.844369765502,0.07874973222585482,0.06224427046414293,0.24201385690995889
JP3305990008,CONCORDIA FINANCIAL GP.,Banks,6069.119743299076,153138.22586202167,3016.1023156510723,0.20329524159533774,0.10971975644902503,0.9618791474713447
JP3311400000,CYBERAGENT,Internet,7124.5617841980375,533.9267384441908,3230.2299394597035,0.010880337826237638,0.12041939895834525,0.06971698617366115
JP3311530004,CYBERDYNE,Medical Equipment,1568.339052127883,5.407728066390491,14.497959348007244,-0.5611663454331289,6.899231042372223,0.003436212314742862
JP3322930003,SUMCO,Semiconductors,5773.168288410937,2117.046718127792,2265.31128855205,0.1108327152357989,0.14816336648222742,0.26831293144399315
JP3326410002,SANKYO,Gambling,3336.1657950481613,390.9475049930222,715.7391971064972,0.021885474368544874,0.2542566162126699,0.10489284159639106
JP3336000009,SANTEN PHARM.,Pharmaceuticals,6567.133997582652,577.9855737748878,2070.9650028070237,0.15708622085446083,0.17285330281925468,0.08089235848366261
JP3336560002,SUNTORY BEVERAGE & FOOD,Soft Drinks,12501.417921214406,6632.928511954777,10725.72094143053,0.06351536053403879,0.06359154348104544,0.34665038260500325
JP3336600006,SUNDRUG,Drug Retailers,4568.017462186771,719.696835499463,5194.536489663423,0.04415199419890517,0.047973782787509064,0.1361073603795847
JP3347200002,SHIONOGI,Pharmaceuticals,15637.743539121464,1252.1372565066122,3173.231917745274,0.3168088387403347,0.2687599692589355,0.07413535191028266
JP3351100007,SYSMEX,Medical Equipment,19208.08755644712,556.1343575413849,2595.680098005044,0.1395357739867408,0.4035759426092979,0.028138439244490075
JP3351200005,SHIZUOKA BANK,Banks,5186.288309103714,87943.32699680919,2029.6633940262009,0.22809947317643028,0.13936974626850596,0.9443110734209763
JP3351600006,SHISEIDO,Personal Products,29934.315686568287,4110.297293203966,8735.77394674472,0.025634179656210038,0.21101118247413933,0.12073267790255439
JP3357200009,SHIMADZU,Industrial Machinery,8445.41625438479,1126.1498233205423,3466.58378581171,0.07945124018753609,0.13281204477884323,0.11765575394643497
JP3358000002,SHIMANO,Recreational products and services,12880.996762332927,484.14881210574686,2918.698587958781,0.11474558052566504,0.24051807511219048,0.03622473166560184
JP3358200008,SHIMAMURA,Apparel Retailers,3205.48148126559,419.89055073673086,5174.6944456175415,0.05266256989140075,0.03378998514112536,0.11581998951562003
JP3358800005,SHIMIZU,Heavy Construction,8028.591355753051,9645.672416005684,13988.923041425394,0.05611819601529087,0.03131278228075729,0.5457467728538862
JP3359600008,SHARP,Consumer Electronics,11232.71184806114,12741.108638334157,22347.061717613204,0.02956865130350092,0.03027284896252204,0.531459249290888
JP3360800001,HULIC,"Real Estate Hold, Dev",6681.936843098548,8452.439544882747,2517.294967082908,0.1468178323304281,0.1447349640945163,0.5584927537282016
JP3362700001,MITSUI OSK LINES,Transport - Shipping,2725.434239478531,13301.650054363106,15213.021967149976,-0.030492296736206004,0.010358957605974911,0.8299482183090675
JP3366800005,SHOWA SHELL SEKIYU,Oil and gas other,5911.499597702925,6454.5390873899005,17782.816838486335,0.023427885636885117,0.020265774864882884,0.5219568894904723
JP3371200001,SHIN-ETSU CHEMICAL,Specialty Chemicals,38491.95967786593,3850.3875674709675,10872.992675305935,0.14254693818366443,0.19301122909093243,0.09093467457440033
JP3381000003,NIPPON STL.& SUMIT.MTL.,Iron & Steel,17365.651203050846,34031.66596035855,52189.45875572657,0.03450356011990755,0.01814136371106694,0.6621292284996202
JP3385980002,J S R,Specialty Chemicals,3779.554456569847,1732.279473782073,3884.5669937504454,0.07893875123313718,0.05302558735275862,0.31428368410066926
JP3386030005,JFE HOLDINGS,Iron & Steel,11062.000751125564,20984.206540720697,33867.73435086308,0.03944880525676134,0.01781847571063172,0.6548109219171111
JP3386380004,J FRONT RETAILING,Food and broadline retailers,3791.783774612436,5046.227858445575,4311.957670684633,0.06077740346538687,0.047938802335021125,0.5709686825451198
JP3386450005,JXTG HOLDINGS,Exploration and production,22845.82500538778,38991.95862611847,94838.47891572471,0.03918222201614169,0.014607173353296685,0.6305523312166726
JP3388200002,AEON,Food and broadline retailers,16757.063939435837,59113.68002799409,76987.05452597784,0.0029359702144347317,0.011888482612473321,0.779136686116728
JP3397200001,SUZUKI MOTOR,Automobiles,26729.607717012357,14843.849306348236,34591.441697707814,0.05759023506387146,0.04214210575068886,0.35705111792861755
JP3398000004,SUZUKEN,Pharmaceuticals,4176.561789374365,6188.735985732294,18689.74169374446,0.010050058741182982,0.01218975708189675,0.5970630193177072
JP3399310006,START TODAY,Food and broadline retailers,12526.96339020809,212.07928647115344,906.2296738481839,0.20540756385029257,0.7539514870288212,0.01664797676354416
JP3399400005,STANLEY ELECTRIC,Auto Parts,5483.13077115108,936.8695497094111,4070.862882942537,0.08162339511453366,0.0734056731732796,0.1459298291100147
JP3401400001,SUMITOMO CHEMICAL,Other Chemicals,8781.07137993962,14643.347238174567,20167.274387673326,0.06123242693919015,0.023738974280141902,0.6251317258670751
JP3402600005,SUMITOMO METAL MINING,Nonferrous Metals,10192.68129363058,5695.120956906311,8594.574769354516,0.105315339562191,0.06917392532835029,0.35845870102731536
JP3404200002,SUMITOMO RUBBER INDS.,Tires,3920.049640391388,4451.997559639096,7630.214221832313,0.053670650479329535,0.02801583609001765,0.5317692857277352
JP3404600003,SUMITOMO,Industrial Suppliers,19835.56221358027,45258.78110850524,44443.52718212922,0.07329233658241768,0.02782938565696712,0.6952797862106956
JP3405400007,SUMITOMO HEAVY INDS.,Industrial Machinery,3982.2634809379124,3267.2909416398493,7282.698909772289,0.043952833054843626,0.0298245231440609,0.45068851838180723
JP3407400005,SUMITOMO ELECTRIC IND.,Auto Parts,11289.021542266846,10929.056608196295,28377.203324646674,0.039140833597120187,0.021687266417422038,0.49189927833467795
JP3409000001,SUMITOMO REAL.&DEV.,"Real Estate Hold, Dev",16881.129342892717,34149.23092806806,8731.615586958744,0.12662486491741246,0.1054384954898725,0.6691943922547798
JP3411000007,SURUGA BANK,Banks,1943.0614146642408,35901.258449536355,1252.4280577442942,0.2999676249504891,0.08461084835564038,0.9486564583103445
JP3414750004,SEIKO EPSON,Computer Hardware,6623.95283873649,3765.5558528825054,9005.338861046015,0.05038065383201317,0.04273703320853919,0.3624382985424616
JP3417200007,SEIBU HOLDINGS,Travel & Tourism,5375.720347670537,10951.66371182202,4885.339381093928,0.08100801317966491,0.05993932279710913,0.6707543395755946
JP3419050004,SEGA SAMMY HDG.,Toys,4262.02993764799,1821.5094346993822,3224.268024522848,0.07623469814363817,0.07282821729374492,0.2994160673931073
JP3419400001,SEKISUI CHEMICAL,Home Construction,8133.289592606056,3200.7552268066975,10195.723446645661,0.05746962298716006,0.04350076970193278,0.2824018501607211
JP3420600003,SEKISUI HOUSE,Home Construction,11396.941112695522,9247.21499352774,19369.642820475074,0.0619002247828466,0.032098866930678656,0.44793378552006446
JP3421800008,SECOM,Business Support Svs.,16974.871129073457,5452.620140284379,8936.206496777397,0.08989547856278106,0.10359662339494223,0.24312216086933308
JP3422950000,SEVEN & I HDG.,Food and broadline retailers,34743.854836630584,26143.30542366551,55403.215833156755,0.03011400256529588,0.03422475646133215,0.4293730453498141
JP3424950008,TOKYO CENTURY,Specialty Finance,5395.714156672112,27543.716062755102,8588.636353507574,0.04479007201568414,0.034262340739770226,0.8361928509167169
JP3429800000,ANA HOLDINGS,Transport - Air,11998.92904855976,11625.041882844085,15511.209752094903,0.05618107091839571,0.042209186321633244,0.49208669942065797
JP3431900004,SOHGO SECURITIES,Business Support Svs.,4203.85010753665,1332.0410161144212,4013.9382958840883,0.044520194126550575,0.057140378943542715,0.24061907764470333
JP3435000009,SONY,Consumer Electronics,64012.372766931476,125284.28264725585,78661.54680027589,0.05817037330545481,0.04480761291120195,0.6618409732233763
JP3435350008,SONY FINANCIAL HOLDINGS,Life Insurance,7862.305920751223,95524.7199010883,13398.959785695743,0.0357652563310098,0.032001561114295266,0.9239526830542563
JP3435750009,M3,Publishing,12512.158963562459,217.6681533556287,869.762023688359,0.20898740720541678,0.784556315050754,0.017099065946178108
JP3436100006,SOFTBANK GROUP,Mobile Telecom.,89884.82180547918,171745.04024658943,84321.64530105208,0.11146045998700792,0.058176103267095575,0.6564428039655862
JP3436120004,SBI HDG.,Investment Services,5253.603410419004,29819.11825216759,2301.639902429886,0.12428828094878416,0.12449610944071314,0.8502082769349713
JP3443600006,TAISEI,Heavy Construction,11871.328990328362,10310.49691829916,14597.133340473034,0.08021600052520567,0.044357558932584105,0.46481732210732657
JP3449020001,TAIHEIYO CEMENT,Building Mat.& Fix.,3881.383846195886,5183.122785866588,7017.137652915046,0.05974488441928017,0.030147938884004973,0.5718041804429964
JP3456000003,TAKASHIMAYA,Food and broadline retailers,2861.2100227424035,4835.391086353609,8713.307837658478,0.02499434910407293,0.01791208408411104,0.6282501870389304
JP3463000004,TAKEDA PHARMACEUTICAL,Pharmaceuticals,31916.062478002965,19885.47036404198,16300.67930206313,0.11361405811159776,0.11459081548046264,0.3838780297231253
JP3469000008,MITSUBISHI TANABE PHARMA,Pharmaceuticals,9041.451087470894,928.463729421531,3994.355720956004,0.13401539871038629,0.12346028383958434,0.09312654586059228
JP3475350009,DAIICHI SANKYO,Pharmaceuticals,26863.19025188428,5997.751048973672,8840.190194518758,0.06300778847002605,0.16582489416942328,0.18251914922525606
JP3476480003,DAI-ICHI LIFE HOLDINGS,Life Insurance,20561.586179038994,441146.9540898232,59861.876363915144,0.056128709032340116,0.01872886622000899,0.9554663074521742
JP3481800005,DAIKIN INDUSTRIES,Building Mat.& Fix.,32384.85953049383,10564.77567461159,21088.409338428013,0.08276659323581811,0.0837342998990697,0.24598056826698625
JP3485800001,DAICEL,Specialty Chemicals,3572.2337358062177,1727.6991095063943,4262.278636349576,0.08026388311046813,0.04568947155934979,0.3259850945157565
JP3486800000,DAITO TST.CONSTRUCTION,"Real Estate Hold, Dev",12038.162737428176,4099.475962298707,14334.927557829717,0.056595247281733124,0.04581289303166344,0.25403195836625636
JP3493800001,DAI NIPPON PRINTING,Publishing,6563.237065171964,5678.614804499428,13002.115967391874,0.019541527568884935,0.027543188965720583,0.4638689362487654
JP3495000006,SUMITOMO DAINIPPON PHA.,Pharmaceuticals,8546.384010713993,2890.745441377687,4298.0187938508225,0.11492616685062912,0.10853130471324157,0.2527509593632354
JP3496400007,KDDI,Mobile Telecom.,69226.2920892587,19906.130959719856,46419.78301955405,0.11390536224281307,0.08133993799793757,0.22333209710658683
JP3497400006,DAIFUKU,Industrial Machinery,5232.630472671025,1358.3159360241784,2819.0673423684193,0.05234340094694166,0.10120915859294236,0.20608814755832336
JP3499800005,MITSUB.UFJ LSE.& FINANCE,Specialty Finance,5071.73024577442,40797.58757167992,7427.434700194507,0.06308853711306242,0.03724746693854683,0.8894308769544309
JP3500610005,RESONA HOLDINGS,Banks,12186.246169034352,404233.44296839176,6484.527842634769,0.33113561107586,0.10239813187642437,0.9707356628734896
JP3502200003,DAIWA SECURITIES GROUP,Investment Services,9655.00253383017,160615.9084703529,5550.792484042597,0.16503568123056525,0.0947474005394888,0.9432962302433856
JP3505000004,DAIWA HOUSE INDUSTRY,Home Construction,22399.166053853107,18605.84994275255,30867.690725781784,0.05760111892808206,0.03958285800771292,0.4537457062397615
JP3511800009,CHIBA BANK,Banks,5578.5958239254915,114643.36698393765,1936.9643799603818,0.23995035811848978,0.15708659850433207,0.9535975316520067
JP3519400000,CHUGAI PHARM.,Pharmaceuticals,27494.04290319252,1087.1237097463631,4643.138177868394,0.1364707571223534,0.3228086045996941,0.03803636585128806
JP3522200009,CHUGOKU ELEC.POWER,Power generation,4628.0380543413485,21355.745755702497,12106.455988361124,0.017968074166714337,0.023717384014321746,0.8218874476413858
JP3526600006,CHUBU ELEC.POWER,Power generation,11131.19577963395,30610.166157675023,26269.448538322264,0.029248254816372124,0.02585341066509684,0.7333293581471585
JP3536150000,TSURUHA HOLDINGS,Drug Retailers,5808.113393370104,959.0154836955818,4973.317036344586,0.04248290824846364,0.06371703044409739,0.14171674592244846
JP3538800008,TDK,Electrical Equipment,13104.512272562084,7237.3721027149995,11708.543940594933,0.05281769858246154,0.06103328197702733,0.3557867092938098
JP3539220008,T & D HOLDINGS,Life Insurance,9093.785518966199,122415.78790664021,16918.74061542834,0.04233782870122149,0.029310648485759587,0.9308507716808125
JP3539250005,THK,Industrial Machinery,3742.4944335184473,1339.8897121455975,3321.4436152172266,0.09020760793896912,0.0614321801846999,0.2636340885977112
JP3544000007,TEIJIN,Other Chemicals,3424.1894693499003,5226.008624959094,7687.4237353559665,0.05995530096734256,0.026614918833659282,0.6041490111535491
JP3546800008,TERUMO,Medical Equipment,20805.369654318714,4564.260545186818,5411.444839111842,0.15574359181390252,0.20961572046604648,0.17991040899270883
JP3547670004,PERSOL HOLDINGS,Bus.Train & Employmnt,4918.731587861297,983.7091106798961,5201.819249279178,0.030222521988255355,0.051620950480595236,0.16666141362894554
JP3548600000,DISCO,Industrial Machinery,6111.476852868522,383.85469635407003,1540.8637203750343,0.2226089702746852,0.21615706648708144,0.059097013515809295
JP3548610009,DENA,Spec.Consumer Service,2716.416463724148,476.0572921454624,1263.613624543216,0.21519765632196663,0.11734553858907912,0.1491186235345535
JP3551200003,ELEC.POWER DEV.,Power generation,4602.933193283546,15660.424077403173,7883.22206903191,0.08014740399022881,0.03183090714029129,0.7728444930523818
JP3551500006,DENSO,Auto Parts,36960.66106621452,14544.938924388465,47030.304062443196,0.06289775095213421,0.042830134686925786,0.28239529152251674
JP3551520004,DENTSU,Media Agencies,12459.677662755192,20793.526113002208,8073.277812610194,0.11391190152324383,0.08417687179088996,0.6253089552881315
JP3566800003,CENTRAL JAPAN RAILWAY,Travel & Tourism,39742.58124307312,36343.49565565227,16774.89583216535,0.21771873787633358,0.1292077456032672,0.47766289362017433
JP3569200003,TOKYU FUDOSAN HOLDINGS,"Real Estate Hold, Dev",4057.8228462979255,13974.61992869792,7104.260528770093,0.0391122361569359,0.031159983122213828,0.7749709844123512
JP3571400005,TOKYO ELECTRON,Semiconductors,26570.71470404588,2540.7803491941595,10410.2290141504,0.19325381686363574,0.14838754909042767,0.08727756319445286
JP3573000001,TOKYO GAS,Gas Distribution,11626.253065103387,9363.954555704022,16363.404247815277,0.04230469552324397,0.03873715862344737,0.4461106209555363
JP3574200006,TOKYU,Travel & Tourism,9900.049085192752,12721.543687723508,10482.814765507585,0.061697522466560586,0.051463984211593664,0.5623628634564759
JP3582600007,TOKYO TATEMONO,"Real Estate Hold, Dev",2709.885674985632,9442.588385327745,2320.5566698104158,0.08487478969427971,0.06366788748226626,0.7770095487111246
JP3585800000,TOKYO ELECTRIC POWER CO. HDG.,Power generation,7278.461240557853,86299.95535058687,53867.61199240741,0.05440693805136674,0.007352700797846724,0.9222207266836079
JP3592200004,TOSHIBA,Divers. Industrials,19480.676999446052,39222.73339687347,42799.14801242682,-0.22330874746292922,0.02787625341281868,0.668150847319981
JP3595200001,TOSOH,Other Chemicals,4714.338462049418,2867.3824503597352,7575.765851373522,0.12130281267583856,0.038035417807069496,0.378196781902989
